scraped_at,sldc_ts,frequency,escom,biomass_mw,cogen_mw,minihydro_mw,wind_mw,solar_mw,grid_drawal_mw,total_mw
2026-05-10T01:31:40,10/05/2026 01:25:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:31:40,10/05/2026 01:25:01,49.98,TOTAL_IPPS,15.0,128.0,69.0,577.0,0.0,795.0,789.0
2026-05-10T01:33:56,10/05/2026 01:25:01,49.98,BESCOM,5.0,0.0,6.0,66.0,20.0,79.0,97.0
2026-05-10T01:33:56,10/05/2026 01:25:01,49.98,MESCOM,0.0,0.0,42.0,0.0,0.0,42.0,42.0
2026-05-10T01:33:56,10/05/2026 01:25:01,49.98,CESC,1.0,0.0,20.0,37.0,1.0,59.0,59.0
2026-05-10T01:33:56,10/05/2026 01:25:01,49.98,GESCOM,7.0,29.0,1.0,402.0,8.0,440.0,447.0
2026-05-10T01:33:56,10/05/2026 01:25:01,49.98,HESCOM,0.0,98.0,0.0,71.0,44.0,169.0,213.0
2026-05-10T01:33:56,10/05/2026 01:25:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:33:56,10/05/2026 01:25:01,49.98,TOTAL_IPPS,15.0,128.0,69.0,577.0,0.0,795.0,789.0
2026-05-10T01:34:56,10/05/2026 01:30:01,49.98,BESCOM,5.0,0.0,6.0,66.0,20.0,79.0,97.0
2026-05-10T01:34:56,10/05/2026 01:30:01,49.98,MESCOM,0.0,0.0,42.0,0.0,0.0,42.0,42.0
2026-05-10T01:34:56,10/05/2026 01:30:01,49.98,CESC,1.0,0.0,20.0,37.0,1.0,59.0,59.0
2026-05-10T01:34:56,10/05/2026 01:30:01,49.98,GESCOM,7.0,29.0,1.0,402.0,8.0,440.0,447.0
2026-05-10T01:34:56,10/05/2026 01:30:01,49.98,HESCOM,0.0,98.0,0.0,71.0,44.0,169.0,213.0
2026-05-10T01:34:56,10/05/2026 01:30:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:34:56,10/05/2026 01:30:01,49.98,TOTAL_IPPS,15.0,128.0,69.0,577.0,0.0,795.0,789.0
2026-05-10T01:35:56,10/05/2026 01:30:01,49.98,BESCOM,5.0,0.0,6.0,66.0,20.0,79.0,97.0
2026-05-10T01:35:56,10/05/2026 01:30:01,49.98,MESCOM,0.0,0.0,42.0,0.0,0.0,42.0,42.0
2026-05-10T01:35:56,10/05/2026 01:30:01,49.98,CESC,1.0,0.0,20.0,37.0,1.0,59.0,59.0
2026-05-10T01:35:56,10/05/2026 01:30:01,49.98,GESCOM,7.0,29.0,1.0,402.0,8.0,440.0,447.0
2026-05-10T01:35:56,10/05/2026 01:30:01,49.98,HESCOM,0.0,98.0,0.0,71.0,44.0,169.0,213.0
2026-05-10T01:35:56,10/05/2026 01:30:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:35:56,10/05/2026 01:30:01,49.98,TOTAL_IPPS,15.0,128.0,69.0,577.0,0.0,795.0,789.0
2026-05-10T01:37:02,10/05/2026 01:30:01,49.98,BESCOM,5.0,0.0,6.0,66.0,20.0,79.0,97.0
2026-05-10T01:37:02,10/05/2026 01:30:01,49.98,MESCOM,0.0,0.0,42.0,0.0,0.0,42.0,42.0
2026-05-10T01:37:02,10/05/2026 01:30:01,49.98,CESC,1.0,0.0,20.0,37.0,1.0,59.0,59.0
2026-05-10T01:37:02,10/05/2026 01:30:01,49.98,GESCOM,7.0,29.0,1.0,402.0,8.0,440.0,447.0
2026-05-10T01:37:02,10/05/2026 01:30:01,49.98,HESCOM,0.0,98.0,0.0,71.0,44.0,169.0,213.0
2026-05-10T01:37:02,10/05/2026 01:30:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:37:02,10/05/2026 01:30:01,49.98,TOTAL_IPPS,15.0,128.0,69.0,577.0,0.0,795.0,789.0
2026-05-10T01:37:58,10/05/2026 01:30:01,49.98,BESCOM,5.0,0.0,6.0,66.0,20.0,79.0,97.0
2026-05-10T01:37:58,10/05/2026 01:30:01,49.98,MESCOM,0.0,0.0,42.0,0.0,0.0,42.0,42.0
2026-05-10T01:37:58,10/05/2026 01:30:01,49.98,CESC,1.0,0.0,20.0,37.0,1.0,59.0,59.0
2026-05-10T01:37:58,10/05/2026 01:30:01,49.98,GESCOM,7.0,29.0,1.0,402.0,8.0,440.0,447.0
2026-05-10T01:37:58,10/05/2026 01:30:01,49.98,HESCOM,0.0,98.0,0.0,71.0,44.0,169.0,213.0
2026-05-10T01:37:58,10/05/2026 01:30:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:37:58,10/05/2026 01:30:01,49.98,TOTAL_IPPS,15.0,128.0,69.0,577.0,0.0,795.0,789.0
2026-05-10T01:38:58,10/05/2026 01:30:01,49.98,BESCOM,5.0,0.0,6.0,66.0,20.0,79.0,97.0
2026-05-10T01:38:58,10/05/2026 01:30:01,49.98,MESCOM,0.0,0.0,42.0,0.0,0.0,42.0,42.0
2026-05-10T01:38:58,10/05/2026 01:30:01,49.98,CESC,1.0,0.0,20.0,37.0,1.0,59.0,59.0
2026-05-10T01:38:58,10/05/2026 01:30:01,49.98,GESCOM,7.0,29.0,1.0,402.0,8.0,440.0,447.0
2026-05-10T01:38:58,10/05/2026 01:30:01,49.98,HESCOM,0.0,98.0,0.0,71.0,44.0,169.0,213.0
2026-05-10T01:38:58,10/05/2026 01:30:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:38:58,10/05/2026 01:30:01,49.98,TOTAL_IPPS,15.0,128.0,69.0,577.0,0.0,795.0,789.0
2026-05-10T01:39:58,10/05/2026 01:30:01,49.98,BESCOM,5.0,0.0,6.0,66.0,20.0,79.0,97.0
2026-05-10T01:39:58,10/05/2026 01:30:01,49.98,MESCOM,0.0,0.0,42.0,0.0,0.0,42.0,42.0
2026-05-10T01:39:58,10/05/2026 01:30:01,49.98,CESC,1.0,0.0,20.0,37.0,1.0,59.0,59.0
2026-05-10T01:39:58,10/05/2026 01:30:01,49.98,GESCOM,7.0,29.0,1.0,402.0,8.0,440.0,447.0
2026-05-10T01:39:58,10/05/2026 01:30:01,49.98,HESCOM,0.0,98.0,0.0,71.0,44.0,169.0,213.0
2026-05-10T01:39:58,10/05/2026 01:30:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:39:58,10/05/2026 01:30:01,49.98,TOTAL_IPPS,15.0,128.0,69.0,577.0,0.0,795.0,789.0
2026-05-10T01:41:22,10/05/2026 01:35:01,49.97,BESCOM,5.0,0.0,6.0,61.0,20.0,73.0,92.0
2026-05-10T01:41:22,10/05/2026 01:35:01,49.97,MESCOM,0.0,0.0,43.0,0.0,0.0,44.0,43.0
2026-05-10T01:41:22,10/05/2026 01:35:01,49.97,CESC,1.0,0.0,19.0,38.0,1.0,60.0,59.0
2026-05-10T01:41:22,10/05/2026 01:35:01,49.97,GESCOM,7.0,20.0,2.0,378.0,8.0,407.0,415.0
2026-05-10T01:41:22,10/05/2026 01:35:01,49.97,HESCOM,0.0,92.0,0.0,77.0,44.0,169.0,213.0
2026-05-10T01:41:22,10/05/2026 01:35:01,49.97,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:41:22,10/05/2026 01:35:01,49.97,TOTAL_IPPS,14.0,112.0,72.0,559.0,0.0,763.0,757.0
2026-05-10T01:41:23,10/05/2026 01:35:01,49.97,BESCOM,5.0,0.0,6.0,61.0,20.0,73.0,92.0
2026-05-10T01:41:23,10/05/2026 01:35:01,49.97,MESCOM,0.0,0.0,43.0,0.0,0.0,44.0,43.0
2026-05-10T01:41:23,10/05/2026 01:35:01,49.97,CESC,1.0,0.0,19.0,38.0,1.0,60.0,59.0
2026-05-10T01:41:23,10/05/2026 01:35:01,49.97,GESCOM,7.0,20.0,2.0,378.0,8.0,407.0,415.0
2026-05-10T01:41:23,10/05/2026 01:35:01,49.97,HESCOM,0.0,92.0,0.0,77.0,44.0,169.0,213.0
2026-05-10T01:41:23,10/05/2026 01:35:01,49.97,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:41:23,10/05/2026 01:35:01,49.97,TOTAL_IPPS,14.0,112.0,72.0,559.0,0.0,763.0,757.0
2026-05-10T01:42:22,10/05/2026 01:35:01,49.97,BESCOM,5.0,0.0,6.0,61.0,20.0,73.0,92.0
2026-05-10T01:42:22,10/05/2026 01:35:01,49.97,MESCOM,0.0,0.0,43.0,0.0,0.0,44.0,43.0
2026-05-10T01:42:22,10/05/2026 01:35:01,49.97,CESC,1.0,0.0,19.0,38.0,1.0,60.0,59.0
2026-05-10T01:42:22,10/05/2026 01:35:01,49.97,GESCOM,7.0,20.0,2.0,378.0,8.0,407.0,415.0
2026-05-10T01:42:22,10/05/2026 01:35:01,49.97,HESCOM,0.0,92.0,0.0,77.0,44.0,169.0,213.0
2026-05-10T01:42:22,10/05/2026 01:35:01,49.97,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:42:22,10/05/2026 01:35:01,49.97,TOTAL_IPPS,14.0,112.0,72.0,559.0,0.0,763.0,757.0
2026-05-10T01:43:22,10/05/2026 01:35:01,49.97,BESCOM,5.0,0.0,6.0,61.0,20.0,73.0,92.0
2026-05-10T01:43:22,10/05/2026 01:35:01,49.97,MESCOM,0.0,0.0,43.0,0.0,0.0,44.0,43.0
2026-05-10T01:43:22,10/05/2026 01:35:01,49.97,CESC,1.0,0.0,19.0,38.0,1.0,60.0,59.0
2026-05-10T01:43:22,10/05/2026 01:35:01,49.97,GESCOM,7.0,20.0,2.0,378.0,8.0,407.0,415.0
2026-05-10T01:43:22,10/05/2026 01:35:01,49.97,HESCOM,0.0,92.0,0.0,77.0,44.0,169.0,213.0
2026-05-10T01:43:22,10/05/2026 01:35:01,49.97,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:43:22,10/05/2026 01:35:01,49.97,TOTAL_IPPS,14.0,112.0,72.0,559.0,0.0,763.0,757.0
2026-05-10T01:44:24,10/05/2026 01:40:01,49.96,BESCOM,5.0,0.0,6.0,62.0,20.0,74.0,93.0
2026-05-10T01:44:24,10/05/2026 01:40:01,49.96,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:44:24,10/05/2026 01:40:01,49.96,CESC,1.0,0.0,20.0,39.0,1.0,61.0,61.0
2026-05-10T01:44:24,10/05/2026 01:40:01,49.96,GESCOM,7.0,36.0,3.0,380.0,8.0,425.0,434.0
2026-05-10T01:44:24,10/05/2026 01:40:01,49.96,HESCOM,0.0,90.0,0.0,93.0,44.0,181.0,227.0
2026-05-10T01:44:24,10/05/2026 01:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:44:24,10/05/2026 01:40:01,49.96,TOTAL_IPPS,14.0,121.0,71.0,571.0,0.0,782.0,777.0
2026-05-10T01:45:25,10/05/2026 01:40:01,49.96,BESCOM,5.0,0.0,6.0,62.0,20.0,74.0,93.0
2026-05-10T01:45:25,10/05/2026 01:40:01,49.96,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:45:25,10/05/2026 01:40:01,49.96,CESC,1.0,0.0,20.0,39.0,1.0,61.0,61.0
2026-05-10T01:45:25,10/05/2026 01:40:01,49.96,GESCOM,7.0,36.0,3.0,380.0,8.0,425.0,434.0
2026-05-10T01:45:25,10/05/2026 01:40:01,49.96,HESCOM,0.0,90.0,0.0,93.0,44.0,181.0,227.0
2026-05-10T01:45:25,10/05/2026 01:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:45:25,10/05/2026 01:40:01,49.96,TOTAL_IPPS,14.0,121.0,71.0,571.0,0.0,782.0,777.0
2026-05-10T01:46:26,10/05/2026 01:40:01,49.96,BESCOM,5.0,0.0,6.0,62.0,20.0,74.0,93.0
2026-05-10T01:46:26,10/05/2026 01:40:01,49.96,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:46:26,10/05/2026 01:40:01,49.96,CESC,1.0,0.0,20.0,39.0,1.0,61.0,61.0
2026-05-10T01:46:26,10/05/2026 01:40:01,49.96,GESCOM,7.0,36.0,3.0,380.0,8.0,425.0,434.0
2026-05-10T01:46:26,10/05/2026 01:40:01,49.96,HESCOM,0.0,90.0,0.0,93.0,44.0,181.0,227.0
2026-05-10T01:46:26,10/05/2026 01:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:46:26,10/05/2026 01:40:01,49.96,TOTAL_IPPS,14.0,121.0,71.0,571.0,0.0,782.0,777.0
2026-05-10T01:47:27,10/05/2026 01:40:01,49.96,BESCOM,5.0,0.0,6.0,62.0,20.0,74.0,93.0
2026-05-10T01:47:27,10/05/2026 01:40:01,49.96,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:47:27,10/05/2026 01:40:01,49.96,CESC,1.0,0.0,20.0,39.0,1.0,61.0,61.0
2026-05-10T01:47:27,10/05/2026 01:40:01,49.96,GESCOM,7.0,36.0,3.0,380.0,8.0,425.0,434.0
2026-05-10T01:47:27,10/05/2026 01:40:01,49.96,HESCOM,0.0,90.0,0.0,93.0,44.0,181.0,227.0
2026-05-10T01:47:27,10/05/2026 01:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:47:27,10/05/2026 01:40:01,49.96,TOTAL_IPPS,14.0,121.0,71.0,571.0,0.0,782.0,777.0
2026-05-10T01:48:22,10/05/2026 01:40:01,49.96,BESCOM,5.0,0.0,6.0,62.0,20.0,74.0,93.0
2026-05-10T01:48:22,10/05/2026 01:40:01,49.96,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:48:22,10/05/2026 01:40:01,49.96,CESC,1.0,0.0,20.0,39.0,1.0,61.0,61.0
2026-05-10T01:48:22,10/05/2026 01:40:01,49.96,GESCOM,7.0,36.0,3.0,380.0,8.0,425.0,434.0
2026-05-10T01:48:22,10/05/2026 01:40:01,49.96,HESCOM,0.0,90.0,0.0,93.0,44.0,181.0,227.0
2026-05-10T01:48:22,10/05/2026 01:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:48:22,10/05/2026 01:40:01,49.96,TOTAL_IPPS,14.0,121.0,71.0,571.0,0.0,782.0,777.0
2026-05-10T01:48:28,10/05/2026 01:40:01,49.96,BESCOM,5.0,0.0,6.0,62.0,20.0,74.0,93.0
2026-05-10T01:48:28,10/05/2026 01:40:01,49.96,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:48:28,10/05/2026 01:40:01,49.96,CESC,1.0,0.0,20.0,39.0,1.0,61.0,61.0
2026-05-10T01:48:28,10/05/2026 01:40:01,49.96,GESCOM,7.0,36.0,3.0,380.0,8.0,425.0,434.0
2026-05-10T01:48:28,10/05/2026 01:40:01,49.96,HESCOM,0.0,90.0,0.0,93.0,44.0,181.0,227.0
2026-05-10T01:48:28,10/05/2026 01:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:48:28,10/05/2026 01:40:01,49.96,TOTAL_IPPS,14.0,121.0,71.0,571.0,0.0,782.0,777.0
2026-05-10T01:49:29,10/05/2026 01:40:01,49.96,BESCOM,5.0,0.0,6.0,62.0,20.0,74.0,93.0
2026-05-10T01:49:29,10/05/2026 01:40:01,49.96,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:49:29,10/05/2026 01:40:01,49.96,CESC,1.0,0.0,20.0,39.0,1.0,61.0,61.0
2026-05-10T01:49:29,10/05/2026 01:40:01,49.96,GESCOM,7.0,36.0,3.0,380.0,8.0,425.0,434.0
2026-05-10T01:49:29,10/05/2026 01:40:01,49.96,HESCOM,0.0,90.0,0.0,93.0,44.0,181.0,227.0
2026-05-10T01:49:29,10/05/2026 01:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:49:29,10/05/2026 01:40:01,49.96,TOTAL_IPPS,14.0,121.0,71.0,571.0,0.0,782.0,777.0
2026-05-10T01:50:30,10/05/2026 01:45:01,50.0,BESCOM,5.0,0.0,6.0,59.0,20.0,72.0,90.0
2026-05-10T01:50:30,10/05/2026 01:45:01,50.0,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:50:30,10/05/2026 01:45:01,50.0,CESC,1.0,0.0,17.0,38.0,1.0,57.0,57.0
2026-05-10T01:50:30,10/05/2026 01:45:01,50.0,GESCOM,7.0,33.0,2.0,387.0,8.0,431.0,437.0
2026-05-10T01:50:30,10/05/2026 01:45:01,50.0,HESCOM,0.0,91.0,0.0,108.0,44.0,200.0,243.0
2026-05-10T01:50:30,10/05/2026 01:45:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:50:30,10/05/2026 01:45:01,50.0,TOTAL_IPPS,14.0,126.0,69.0,599.0,0.0,813.0,808.0
2026-05-10T01:51:31,10/05/2026 01:45:01,50.0,BESCOM,5.0,0.0,6.0,59.0,20.0,72.0,90.0
2026-05-10T01:51:31,10/05/2026 01:45:01,50.0,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:51:31,10/05/2026 01:45:01,50.0,CESC,1.0,0.0,17.0,38.0,1.0,57.0,57.0
2026-05-10T01:51:31,10/05/2026 01:45:01,50.0,GESCOM,7.0,33.0,2.0,387.0,8.0,431.0,437.0
2026-05-10T01:51:31,10/05/2026 01:45:01,50.0,HESCOM,0.0,91.0,0.0,108.0,44.0,200.0,243.0
2026-05-10T01:51:31,10/05/2026 01:45:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:51:31,10/05/2026 01:45:01,50.0,TOTAL_IPPS,14.0,126.0,69.0,599.0,0.0,813.0,808.0
2026-05-10T01:52:32,10/05/2026 01:45:01,50.0,BESCOM,5.0,0.0,6.0,59.0,20.0,72.0,90.0
2026-05-10T01:52:32,10/05/2026 01:45:01,50.0,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:52:32,10/05/2026 01:45:01,50.0,CESC,1.0,0.0,17.0,38.0,1.0,57.0,57.0
2026-05-10T01:52:32,10/05/2026 01:45:01,50.0,GESCOM,7.0,33.0,2.0,387.0,8.0,431.0,437.0
2026-05-10T01:52:32,10/05/2026 01:45:01,50.0,HESCOM,0.0,91.0,0.0,108.0,44.0,200.0,243.0
2026-05-10T01:52:32,10/05/2026 01:45:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:52:32,10/05/2026 01:45:01,50.0,TOTAL_IPPS,14.0,126.0,69.0,599.0,0.0,813.0,808.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,BESCOM,5.0,0.0,6.0,59.0,20.0,72.0,90.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,CESC,1.0,0.0,17.0,38.0,1.0,57.0,57.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,GESCOM,7.0,33.0,2.0,387.0,8.0,431.0,437.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,HESCOM,0.0,91.0,0.0,108.0,44.0,200.0,243.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,TOTAL_IPPS,14.0,126.0,69.0,599.0,0.0,813.0,808.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,BESCOM,6.0,0.0,6.0,60.0,20.0,73.0,92.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,CESC,1.0,0.0,21.0,36.0,1.0,59.0,59.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,GESCOM,8.0,23.0,2.0,413.0,8.0,449.0,454.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,HESCOM,0.0,108.0,0.0,130.0,44.0,239.0,282.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,TOTAL_IPPS,15.0,135.0,74.0,638.0,0.0,868.0,862.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,BESCOM,6.0,0.0,6.0,60.0,20.0,73.0,92.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,CESC,1.0,0.0,21.0,36.0,1.0,59.0,59.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,GESCOM,8.0,23.0,2.0,413.0,8.0,449.0,454.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,HESCOM,0.0,108.0,0.0,130.0,44.0,239.0,282.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
